"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP","ERROR1"
TEST SZKOŁA, ul Testowa, 00-000, TESTCITY, -157.52969778504766, 1.8586845937815497, 53.800000000000004, 995.7666666666668, 21.133333333333333, 0.5666666666666661, 0.296666666666666, 2026-07-09 20:45:13
ZESPÓŁ EDUKACYJNY W KONOTOPIE, PL. POWSTAŃCÓW WIELKOPOLSKICH, 67-416, KONOTOP, 15.9031, 51.93023, 29.333333333333332, 1005.4, 29.7, 2.533333333333333, 1.326666666666666, 2026-07-09 20:45:13
PRZEDSZKOLE NR 6 W BOCHNI, MUROWIANKA, 32-700, BOCHNIA, 20.4415, 49.96533, 61.333333333333336, 999.8333333333334, 19.166666666666668, 2.3, 1.349999999999999, 2026-07-09 20:45:13
PUBLICZNA SZKOŁA PODSTAWOWA W SZYMISZOWIE, SZKOLNA, 47-161, SZYMISZÓW, 18.21983, 50.53656, 57.0, 989.7333333333332, 22.333333333333332, 3.666666666666666, 2.363333333333333, 2026-07-09 20:45:13
PUBLICZNA SZKOŁA PODSTAWOWA W ROZMIERCE, SZKOLNA, 47-171, ROZMIERKA, 18.26905, 50.560720, 48.93333333333334, 1017.3000000000001, 21.633333333333336, 1.7000000000000002, 0.92, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH FILIA W WOLI RAKOWEJ, SZKOLNA, 95-006, WOLA RAKOWA, 19.61157, 51.67447, 61.1, 988.9, 18.766666666666666, 0.066666666666666, 0.036666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 8 IM. JÓZEFA WESZKI W RUDOŁTOWICACH, KRZYWOŃ, 43-220, RUDOŁTOWICE, 19.00171, 49.95711, 60.43333333333334, 992.5666666666666, 21.599999999999998, 2.633333333333333, 1.393333333333333, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚLE WIELKIEJ, HODOWCÓW, 43-243, WISŁA WIELKA, 18.85320, 49.95291, 77.46666666666667, 986.4666666666667, 20.5, 4.066666666666666, 2.2800000000000002, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. MARKA PRAWEGO W JEMIELNICY, SZKOLNA, 47-133, JEMIELNICA, 18.380122, 50.548993, 60.03333333333333, 991.1666666666666, 20.466666666666665, 4.366666666666666, 2.42, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 2 IM. ŚW. JADWIGI ŚLĄSKIEJ W PSZCZYNIE, KATOWICKA, 43-200, PSZCZYNA, 18.947994, 49.992568, 62.63333333333333, 990.4333333333334, 20.933333333333334, 0.9, 0.44, 2026-07-09 20:45:13
ZESPÓŁ SZKÓŁ SPECJALNYCH W OSTROWCU ŚWIĘTOKRZYSKIM, IŁZECKA, 27-400, OSTROWIEC ŚWIĘTOKRZYSKI, 21.386931, 50.942931, 99.90000000000002, 1003.6666666666666, 16.9, 0.30000000000000004, 0.18000000000000002, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W JANKOWICACH, BAZIOWA, 43-215, JANKOWICE, 18.989423, 50.002529, 29.0, 936.9, 23.3, 28.0, 17.0, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 4 IM. JÓZEFA PUKOWCA W PSZCZYNIE, ZYGMUNTA KRASIŃSKIEGO, 43-200, PSZCZYNA, 18.961125, 49.971182, 54.56666666666666, 985.7333333333332, 20.5, 12.766666666666666, 7.126666666666666, 2026-07-09 20:45:13
ZESPÓŁ SZKÓŁ W OTMUCHOWIE, KRAKOWSKA, 48-385, OTMUCHÓW, 17.167634, 50.4705, 32.03333333333333, 983.9666666666667, 26.266666666666666, 2.8666666666666663, 1.5999999999999992, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 60IM. IGNACEGO ŁUKASZEWICZA W CZECHOWICACH-DZIEDZICACH, UL. ŁUKASIEWICZA, 43-502, CZECHWICE-DZIEDZICE, 19.016493, 49.899404, 49.63333333333333, 977.0, 20.833333333333332, 1.633333333333333, 0.9233333333333331, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 4 IM. GUSTAWA MORCINKA W SŁUPSKU, UL. LESZCZYŃSKIEGO, 76-200, SŁUPSK, 17.005017, 54.475286, 37.266666666666666, 1007.8333333333334, 26.166666666666668, 1.5, 0.7866666666666661, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA W KLESZCZOWIE, UL. SZKOLNA, 44-164, KLESZCZÓW, 18.527510, 50.344057, 61.9, 992.9, 21.2, 0.0, 0.0, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 5 IM. GRYFITÓW W SŁUPSKU, UL. HUBALCZYKÓW, 76-200, SŁUPSK, 17.062723, 54.455744, 40.06666666666666, 1007.1999999999999, 24.53333333333333, 0.433333333333333, 0.25, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W POTĘPIE, UL. TARNOGÓRSKA, 42-693, POTĘPA, 18.662519, 50.565309, 99.90000000000002, 1008.1666666666666, 19.733333333333334, 3.866666666666667, 1.9766666666666661, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W GORZYCZKACH, UL. WIEJSKA, 44-350, GORZYCZKI, 18.399689, 49.944774, 65.86666666666666, 983.4, 20.066666666666666, 0.433333333333333, 0.243333333333333, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 6 IM. LUDWIKA WARYŃSKIEGO W SŁUPSKU, UL. STARZYŃSKIEGO, 76-200, SŁUPSK, 17.023811, 54.465980, 49.76666666666667, 1011.2666666666668, 27.400000000000002, 0.033333333333333, 0.02, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W KOBIÓRZE, UL. TUWIMA, 43-210, KOBIÓR, 18.930274, 50.060752, 5.0, 986.4333333333334, 21.733333333333334, 24.066666666666666, 13.89, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA W PONISZOWICACH, UL. GLIWICKA, 44-172, PONISZOWICE, 18.458674, 50.409220, 59.4, 984.1333333333333, 22.366666666666664, 0.6333333333333331, 0.33, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W SOKOŁOWICACH, SOKOŁOWICE, 56-400, SOKOŁOWICE, 17.4469, 51.245, 42.4, 992.4, 22.96666666666667, 3.566666666666666, 2.12, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. UNICEF W LIGOCIE MAŁEJ, LIGOTA MAŁA, 56-400, LIGOTA MAŁA, 17.365476, 51.142467, 55.53333333333333, 970.6999999999999, 18.433333333333334, 6.1, 3.536666666666666, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA GMINY OLEŚNICA W OLEŚNICY, WILEŃSKA, 56-400, OLEŚNICA, 17.41034, 51.2095, 99.90000000000002, 1003.5, 23.433333333333334, 2.733333333333333, 1.573333333333333, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA NR 19 W BRZEŹCACH, POKOJU, 43-200, BRZEŹCE, 18.832539, 49.984943, 52.333333333333336, 985.0666666666666, 21.433333333333334, 2.0, 1.143333333333333, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RADOSTOWIE ŚREDNIM, RADOSTÓW ŚREDNI, 59-800, RADOSTÓW ŚREDNI, 15.36293, 51.12153, 27.5, 983.0, 28.3, 0.5, 0.28, 2026-07-09 20:45:13
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚCIELNIKU, KOŚCIELNIK, 59-800, KOŚCIELNIK, 15.29682, 51.08393, 61.9, 995.9, 17.5, 0.30000000000000004, 0.15, 2026-07-09 20:45:13
SZKOŁA PODSTAWOWA IM. POLSKICH ODKRYWCÓW I PODRÓŻNIKÓW W KOBIERZYCACH, PARKOWA, 55-040, KOBIERZYCE, 16.933169, 50.971851, 42.36666666666667, 984.5, 22.099999999999998, 2.4666666666666672, 1.173333333333333, 2026-07-09 20:45:13
