NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
SZKOŁA PODSTAWOWA IM. MARIANA FALSKIEGO W KRASZEWICACH, UL. SZKOLNA, 63-522, KRASZEWICE,18.22403,51.51563, 0.1, 1000.3333333333334, 0.0,21.066666666666663,10.94, 2026-07-17 17:48:08
SZKOŁA PODSTAWOWA WE WRZĄSOWICACH, UL. SZKOLNA, 32-040, WRZĄSOWICE,19.94282,49.96103, 41.6, 973.8727272727273, 31.818181818181817,9.727272727272728,8.69090909090909, 2026-07-17 17:48:08
ZESPÓŁ SZKÓŁ NR 1 W PSZCZYNIE, UL. KAZIMIERZA WIELKIEGO, 43-200, PSZCZYNA,18.9457058,49.965883, 38.666666666666664, 993.9666666666667, 34.23333333333333,7.166666666666667,4.24, 2026-07-17 17:48:08
ZESPÓŁ SZKÓŁ IM. POWSTAŃCÓW WIELKOPOLSKICH W JANKOWIE PRZYGODZKIM, SZKOLNA, 63-421, JANKÓW PRZYGODZKI,17.7889069,51.596172, 99.90000000000002, 992.4, 16.4,21.3,11.15, 2026-07-17 17:48:08
SZKOŁA PODSTAWOWA NR 7 IM. ŻOŁNIERZY WRZEŚNIA W ĆWIKLICACH, UL. MĘCZENNIKÓW OŚWIĘCIMSKICH, 43-229, ĆWIKLICE,18.989839,49.971937, 47.199999999999996, 980.7333333333332, 33.63333333333333,8.233333333333333,4.156666666666666, 2026-07-17 17:48:08
SZKOŁA PODSTAWOWA NR 12 W STUDZIONCE, UL. JORDANA, 43-245, STUDZIONKA,18.774985,49.9603559, 31.2, 986.4, 37.300000000000004,7.2,4.373333333333333, 2026-07-17 17:48:08
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PIASKU, SZKOLNA, 43-211, PIASEK,18.94634,50.00955, 36.333333333333336, 988.4333333333334, 35.733333333333334,6.933333333333335,3.81, 2026-07-17 17:48:08
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĄCE, FITELBERGA, 43-241, ŁĄKA,18.906757,49.9582444, 39.5, 985.1666666666666, 37.333333333333336,6.133333333333333,3.6999999999999993, 2026-07-17 17:48:08
SZKOŁA PODSTAWOWA NR 3 W LUBONIU, ARMII POZNAŃ, 62-030, LUBOŃ,16.8968,52.3481, 85.60000000000001, 987.7999999999998, 25.833333333333332,12.6,7.35, 2026-07-17 17:48:08
ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH CENTRUM KSZTAŁCENIA USTAWICZNEGO W PRZYGODZICACH, PTR, 63-421, PRZYGODZICE,17.822685,51.59023, 35.166666666666664, 1002.8666666666667, 33.46666666666667,7.266666666666667,4.086666666666667, 2026-07-17 17:48:08
