NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
SZKOŁA PODSTAWOWA IM. MARIANA FALSKIEGO W KRASZEWICACH, UL. SZKOLNA, 63-522, KRASZEWICE,18.22403,51.51563, 0.1, 1004.9, 0.0,0.0,0.0, 2026-07-23 16:05:53
SZKOŁA PODSTAWOWA WE WRZĄSOWICACH, UL. SZKOLNA, 32-040, WRZĄSOWICE,19.94282,49.96103, 65.73333333333333, 973.5833333333334, 19.866666666666667,2.883333333333333,2.5666666666666678, 2026-07-23 16:05:53
ZESPÓŁ SZKÓŁ NR 1 W PSZCZYNIE, UL. KAZIMIERZA WIELKIEGO, 43-200, PSZCZYNA,18.9457058,49.965883, 95.7, 995.6999999999999, 17.933333333333334,0.266666666666666,0.14, 2026-07-23 16:05:53
ZESPÓŁ SZKÓŁ IM. POWSTAŃCÓW WIELKOPOLSKICH W JANKOWIE PRZYGODZKIM, SZKOLNA, 63-421, JANKÓW PRZYGODZKI,17.7889069,51.596172, 99.90000000000002, 992.4, 16.4,21.3,11.15, 2026-07-23 16:05:53
SZKOŁA PODSTAWOWA NR 7 IM. ŻOŁNIERZY WRZEŚNIA W ĆWIKLICACH, UL. MĘCZENNIKÓW OŚWIĘCIMSKICH, 43-229, ĆWIKLICE,18.989839,49.971937, 89.33333333333333, 982.2333333333332, 19.366666666666667,1.333333333333333,0.7000000000000001, 2026-07-23 16:05:53
SZKOŁA PODSTAWOWA NR 12 W STUDZIONCE, UL. JORDANA, 43-245, STUDZIONKA,18.774985,49.9603559, 86.5, 988.6999999999999, 15.633333333333333,1.033333333333333,0.593333333333333, 2026-07-23 16:05:53
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PIASKU, SZKOLNA, 43-211, PIASEK,18.94634,50.00955, 84.2, 990.4, 18.233333333333334,0.866666666666666,0.44, 2026-07-23 16:05:53
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĄCE, FITELBERGA, 43-241, ŁĄKA,18.906757,49.9582444, 99.90000000000002, 987.3666666666667, 15.933333333333332,1.466666666666666,0.8366666666666661, 2026-07-23 16:05:53
SZKOŁA PODSTAWOWA NR 3 W LUBONIU, ARMII POZNAŃ, 62-030, LUBOŃ,16.8968,52.3481, 98.60000000000001, 995.2666666666668, 18.099999999999998,0.866666666666666,0.46, 2026-07-23 16:05:53
ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH CENTRUM KSZTAŁCENIA USTAWICZNEGO W PRZYGODZICACH, PTR, 63-421, PRZYGODZICE,17.822685,51.59023, 76.5, 1003.8000000000001, 17.633333333333336,1.4333333333333331,0.7866666666666661, 2026-07-23 16:05:53
