NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
SZKOŁA PODSTAWOWA NR 105 IM. JULIANA TUWIMA W POZNANIU, UL. NIESZAWSKA, 61-021, POZNAŃ,16.98015404,52.41488266, 67.01060000000001, 1003.9064, 19.5344,13.18,6.28, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA SPECJALNA NR 106 W POZNANIU, UL. KLEMENSA JANICKIEGO, 60-542, POZNAŃ,16.89997864,52.42756271, 65.6408, 1003.2439999999999, 20.372799999999998,4.6,4.6, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 34 IM. WOJSKA POLSKIEGO W POZNANIU, OS. BOLESŁAWA ŚMIAŁEGO, 60-682, POZNAŃ,16.92449188,52.45452118, 94.3932, 1000.1604000000001, 19.3668,0.316,0.316, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA SPECJALNA NR 107 IM. ARKADEGO FIEDLERA W POZNANIU, DĄBROWSKIEGO, 60-523, POZNAŃ,16.901577,52.4134407, 100.0, 1001.73, 18.908636363636365,5.2608695652173925,5.347826086956521, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 56 IM. CHARLES DE GAULLE’A W POZNANIU, TARNOWSKA, 61-323, POZNAŃ,16.99227142,52.3409462, 76.9384, 1002.0532, 19.5944,7.0,6.96, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 60 IM. WOJCIECHA BOGUSŁAWSKIEGO W POZNANIU, UL. BORANTA, 61-608, POZNAŃ,16.94834518,52.45634079, 100.0, 1000.8265384615386, 18.746153846153845,12.884615384615383,10.0, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 77 W POZNANIU, DMOWSKIEGO, 60-995, POZNAŃ,16.89839363,52.38943481, 94.96791666666667, 1003.3924999999999, 19.233333333333334,5.125,4.875, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 84 IM. TADEUSZA KOŚCIUSZKI W POZNANIU, ŚWIĘTEGO SZCZEPANA, 61-465, POZNAŃ,16.90634918,52.37201691, 68.0604, 1003.5196, 19.4832,3.6,3.6, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 23 IM. GEN. JÓZEFA BEMA W POZNANIU, UL. NORWIDA, 60-867, POZNAŃ,16.91053009,52.41601944, 98.4928, 1002.4068, 19.5456,0.504,0.387999999999999, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 62 W POZNANIU, DRUSKIENICKA, 60-475, POZNAŃ,16.88948631,52.45068741, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 82 IM. KSIĘCIA PRZEMYSŁA I W POZNANIU, KRAKOWSKA, 61-889, POZNAŃ,16.93424606,52.40084076, 95.42434782608697, 1005.3747826086956, 19.441304347826087,3.913043478260869,3.782608695652174, 2026-07-23 17:04:30
